review_status,reviewer,review_notes,language,document,reference,title,source_text,pipeline_primary_type,candidate_gold_primary_type,candidate_gold_primary_type_reason,candidate_gold_material_mechanisms,candidate_gold_actor_object_arguments,candidate_gold_polarity,candidate_gold_procedural_states,candidate_gold_numeric_semantic_roles,candidate_gold_source_evidence_spans,_candidate_evidence_integrity,gold_primary_type,gold_material_mechanisms,gold_actor_object_arguments,gold_polarity,gold_procedural_states,gold_numeric_semantic_roles,gold_source_evidence_spans
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,ar,10_Outsourcing_Managed_Services_Agreement_AR.json,5.1,ضمانات البيانات,5.1 يحافظ الطرف الطرف المتعاقد ب ب على ضمانات إدارية وتقنية ومادية لبيانات الطرف الطرف المتعاقد ب أ متوافقة مع المتطلبات التنظيمية المعمول بها في قطاع التأمين، بما في ذلك قوانين أمن البيانات على مستوى الولايات، ويخطر الطرف الطرف المتعاقد ب أ بأي حادث أمني خلال أربع وعشرين (24) ساعة.,security,data_protection,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""NOTICE_REQUIREMENT"", ""BREACH_NOTIFICATION"", ""SECURITY_SAFEGUARD_OBLIGATION""]","[{""mechanism"": ""NOTICE_REQUIREMENT"", ""actor"": """", ""object_or_scope"": ""خلال أربع وعشرين (24) ساعة"", ""source_span"": {""mechanism"": ""NOTICE_REQUIREMENT"", ""start"": 256, ""end"": 282, ""text"": ""خلال أربع وعشرين (24) ساعة""}}, {""mechanism"": ""BREACH_NOTIFICATION"", ""actor"": """", ""object_or_scope"": ""يخطر الطرف الطرف المتعاقد ب أ بأي حادث أمني خلال أربع وعشرين (24) ساعة."", ""source_span"": {""mechanism"": ""BREACH_NOTIFICATION"", ""start"": 212, ""end"": 283, ""text"": ""يخطر الطرف الطرف المتعاقد ب أ بأي حادث أمني خلال أربع وعشرين (24) ساعة.""}}, {""mechanism"": ""SECURITY_SAFEGUARD_OBLIGATION"", ""actor"": """", ""object_or_scope"": ""يحافظ الطرف الطرف المتعاقد ب ب على ضمانات إدارية وتقنية ومادية لبيانات الطرف الطرف المتعاقد ب أ متوافقة مع المتطلبات التنظيمية المعمول بها في قطاع التأمين، بما في ذلك قوانين أمن البيانات على مستوى الولايات، ويخطر الطرف الطرف المتعاقد ب أ بأي حادث أمني خلال أربع وعشرين (24) ساعة."", ""source_span"": {""mechanism"": ""SECURITY_SAFEGUARD_OBLIGATION"", ""start"": 4, ""end"": 283, ""text"": ""يحافظ الطرف الطرف المتعاقد ب ب على ضمانات إدارية وتقنية ومادية لبيانات الطرف الطرف المتعاقد ب أ متوافقة مع المتطلبات التنظيمية المعمول بها في قطاع التأمين، بما في ذلك قوانين أمن البيانات على مستوى الولايات، ويخطر الطرف الطرف المتعاقد ب أ بأي حادث أمني خلال أربع وعشرين (24) ساعة.""}}]","[{""mechanism"": ""BREACH_NOTIFICATION"", ""polarity"": ""REQUIRED""}, {""mechanism"": ""SECURITY_SAFEGUARD_OBLIGATION"", ""polarity"": ""REQUIRED""}]","[{""mechanism"": ""NOTICE_REQUIREMENT"", ""state"": ""NOTICE_REQUIRED""}, {""mechanism"": ""BREACH_NOTIFICATION"", ""state"": ""NOTIFICATION""}]",[],"[{""mechanism"": ""NOTICE_REQUIREMENT"", ""start"": 256, ""end"": 282, ""text"": ""خلال أربع وعشرين (24) ساعة""}, {""mechanism"": ""BREACH_NOTIFICATION"", ""start"": 212, ""end"": 283, ""text"": ""يخطر الطرف الطرف المتعاقد ب أ بأي حادث أمني خلال أربع وعشرين (24) ساعة.""}, {""mechanism"": ""SECURITY_SAFEGUARD_OBLIGATION"", ""start"": 4, ""end"": 283, ""text"": ""يحافظ الطرف الطرف المتعاقد ب ب على ضمانات إدارية وتقنية ومادية لبيانات الطرف الطرف المتعاقد ب أ متوافقة مع المتطلبات التنظيمية المعمول بها في قطاع التأمين، بما في ذلك قوانين أمن البيانات على مستوى الولايات، ويخطر الطرف الطرف المتعاقد ب أ بأي حادث أمني خلال أربع وعشرين (24) ساعة.""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,ar,03_SaaS_Cloud_Agreement_AR.json,5.1,ضمانات الأمان,5.1 تحافظ Northwind على ضمانات إدارية ومادية وتقنية متوافقة مع معايير SOC 2 Type II، وتخطر الطرف الطرف المتعاقد ب أ بأي حادث أمني مؤكد يؤثر على بيانات الطرف الطرف المتعاقد ب أ خلال اثنتين وسبعين (72) ساعة من اكتشافه.,cybersecurity,data_protection,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""NOTICE_REQUIREMENT"", ""BREACH_NOTIFICATION"", ""SECURITY_SAFEGUARD_OBLIGATION""]","[{""mechanism"": ""NOTICE_REQUIREMENT"", ""actor"": """", ""object_or_scope"": ""خلال اثنتين وسبعين (72) ساعة"", ""source_span"": {""mechanism"": ""NOTICE_REQUIREMENT"", ""start"": 176, ""end"": 204, ""text"": ""خلال اثنتين وسبعين (72) ساعة""}}, {""mechanism"": ""BREACH_NOTIFICATION"", ""actor"": """", ""object_or_scope"": ""تخطر الطرف الطرف المتعاقد ب أ بأي حادث أمني مؤكد يؤثر على بيانات الطرف الطرف المتعاقد ب أ خلال اثنتين وسبعين (72) ساعة من اكتشافه."", ""source_span"": {""mechanism"": ""BREACH_NOTIFICATION"", ""start"": 86, ""end"": 216, ""text"": ""تخطر الطرف الطرف المتعاقد ب أ بأي حادث أمني مؤكد يؤثر على بيانات الطرف الطرف المتعاقد ب أ خلال اثنتين وسبعين (72) ساعة من اكتشافه.""}}, {""mechanism"": ""SECURITY_SAFEGUARD_OBLIGATION"", ""actor"": """", ""object_or_scope"": ""تحافظ Northwind على ضمانات إدارية ومادية وتقنية متوافقة مع معايير SOC 2 Type II، وتخطر الطرف الطرف المتعاقد ب أ بأي حادث أمني مؤكد يؤثر على بيانات الطرف الطرف المتعاقد ب أ خلال اثنتين وسبعين (72) ساعة من اكتشافه."", ""source_span"": {""mechanism"": ""SECURITY_SAFEGUARD_OBLIGATION"", ""start"": 4, ""end"": 216, ""text"": ""تحافظ Northwind على ضمانات إدارية ومادية وتقنية متوافقة مع معايير SOC 2 Type II، وتخطر الطرف الطرف المتعاقد ب أ بأي حادث أمني مؤكد يؤثر على بيانات الطرف الطرف المتعاقد ب أ خلال اثنتين وسبعين (72) ساعة من اكتشافه.""}}]","[{""mechanism"": ""BREACH_NOTIFICATION"", ""polarity"": ""REQUIRED""}, {""mechanism"": ""SECURITY_SAFEGUARD_OBLIGATION"", ""polarity"": ""REQUIRED""}]","[{""mechanism"": ""NOTICE_REQUIREMENT"", ""state"": ""NOTICE_REQUIRED""}, {""mechanism"": ""BREACH_NOTIFICATION"", ""state"": ""NOTIFICATION""}]",[],"[{""mechanism"": ""NOTICE_REQUIREMENT"", ""start"": 176, ""end"": 204, ""text"": ""خلال اثنتين وسبعين (72) ساعة""}, {""mechanism"": ""BREACH_NOTIFICATION"", ""start"": 86, ""end"": 216, ""text"": ""تخطر الطرف الطرف المتعاقد ب أ بأي حادث أمني مؤكد يؤثر على بيانات الطرف الطرف المتعاقد ب أ خلال اثنتين وسبعين (72) ساعة من اكتشافه.""}, {""mechanism"": ""SECURITY_SAFEGUARD_OBLIGATION"", ""start"": 4, ""end"": 216, ""text"": ""تحافظ Northwind على ضمانات إدارية ومادية وتقنية متوافقة مع معايير SOC 2 Type II، وتخطر الطرف الطرف المتعاقد ب أ بأي حادث أمني مؤكد يؤثر على بيانات الطرف الطرف المتعاقد ب أ خلال اثنتين وسبعين (72) ساعة من اكتشافه.""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,ar,12_Loan_Credit_Agreement_AR.json,1.1,شروط صرف القرض,1.1 يصرف المُقرض المبلغ الأصلي للقرض إلى الطرف المتعاقد ب رهناً باستيفاء الشروط المسبقة المحددة في الملحق أ. يحمل القرض فائدة بمعدل ثابت قدره 8.25% سنوياً، تُدفع شهرياً، مع إطفاء المبلغ الأصلي على مدى فترة القرض.,loan,payment,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""PAYMENT_OBLIGATION"", ""INTEREST_ACCRUAL"", ""LOAN_DISBURSEMENT"", ""CONDITIONS_PRECEDENT""]","[{""mechanism"": ""PAYMENT_OBLIGATION"", ""actor"": """", ""object_or_scope"": ""تُدفع شهرياً، مع إطفاء المبلغ الأصلي على مدى فترة القرض."", ""source_span"": {""mechanism"": ""PAYMENT_OBLIGATION"", ""start"": 156, ""end"": 212, ""text"": ""تُدفع شهرياً، مع إطفاء المبلغ الأصلي على مدى فترة القرض.""}}, {""mechanism"": ""INTEREST_ACCRUAL"", ""actor"": """", ""object_or_scope"": ""يحمل القرض فائدة بمعدل ثابت قدره 8.25% سنوياً، تُدفع شهرياً، مع إطفاء المبلغ الأصلي على مدى فترة القرض."", ""source_span"": {""mechanism"": ""INTEREST_ACCRUAL"", ""start"": 109, ""end"": 212, ""text"": ""يحمل القرض فائدة بمعدل ثابت قدره 8.25% سنوياً، تُدفع شهرياً، مع إطفاء المبلغ الأصلي على مدى فترة القرض.""}}, {""mechanism"": ""LOAN_DISBURSEMENT"", ""actor"": """", ""object_or_scope"": ""يصرف المُقرض المبلغ الأصلي للقرض إلى الطرف المتعاقد ب رهناً باستيفاء الشروط المسبقة المحددة في الملحق أ. يحمل القرض فائدة بمعدل ثابت قدره 8.25% سنوياً، تُدفع شهرياً، مع إطفاء المبلغ الأصلي على مدى فترة القرض."", ""source_span"": {""mechanism"": ""LOAN_DISBURSEMENT"", ""start"": 4, ""end"": 212, ""text"": ""يصرف المُقرض المبلغ الأصلي للقرض إلى الطرف المتعاقد ب رهناً باستيفاء الشروط المسبقة المحددة في الملحق أ. يحمل القرض فائدة بمعدل ثابت قدره 8.25% سنوياً، تُدفع شهرياً، مع إطفاء المبلغ الأصلي على مدى فترة القرض.""}}, {""mechanism"": ""CONDITIONS_PRECEDENT"", ""actor"": """", ""object_or_scope"": ""رهناً باستيفاء الشروط المسبقة المحددة في الملحق أ. يحمل القرض فائدة بمعدل ثابت قدره 8.25% سنوياً، تُدفع شهرياً، مع إطفاء المبلغ الأصلي على مدى فترة القرض."", ""source_span"": {""mechanism"": ""CONDITIONS_PRECEDENT"", ""start"": 58, ""end"": 212, ""text"": ""رهناً باستيفاء الشروط المسبقة المحددة في الملحق أ. يحمل القرض فائدة بمعدل ثابت قدره 8.25% سنوياً، تُدفع شهرياً، مع إطفاء المبلغ الأصلي على مدى فترة القرض.""}}]","[{""mechanism"": ""PAYMENT_OBLIGATION"", ""polarity"": ""REQUIRED""}, {""mechanism"": ""LOAN_DISBURSEMENT"", ""polarity"": ""REQUIRED""}]","[{""mechanism"": ""CONDITIONS_PRECEDENT"", ""state"": ""CONDITION_PRECEDENT""}]","[{""role"": ""PERCENTAGE_THRESHOLD_OR_RATE"", ""start"": 142, ""end"": 154, ""text"": ""8.25% سنوياً""}]","[{""mechanism"": ""PAYMENT_OBLIGATION"", ""start"": 156, ""end"": 212, ""text"": ""تُدفع شهرياً، مع إطفاء المبلغ الأصلي على مدى فترة القرض.""}, {""mechanism"": ""INTEREST_ACCRUAL"", ""start"": 109, ""end"": 212, ""text"": ""يحمل القرض فائدة بمعدل ثابت قدره 8.25% سنوياً، تُدفع شهرياً، مع إطفاء المبلغ الأصلي على مدى فترة القرض.""}, {""mechanism"": ""LOAN_DISBURSEMENT"", ""start"": 4, ""end"": 212, ""text"": ""يصرف المُقرض المبلغ الأصلي للقرض إلى الطرف المتعاقد ب رهناً باستيفاء الشروط المسبقة المحددة في الملحق أ. يحمل القرض فائدة بمعدل ثابت قدره 8.25% سنوياً، تُدفع شهرياً، مع إطفاء المبلغ الأصلي على مدى فترة القرض.""}, {""mechanism"": ""CONDITIONS_PRECEDENT"", ""start"": 58, ""end"": 212, ""text"": ""رهناً باستيفاء الشروط المسبقة المحددة في الملحق أ. يحمل القرض فائدة بمعدل ثابت قدره 8.25% سنوياً، تُدفع شهرياً، مع إطفاء المبلغ الأصلي على مدى فترة القرض.""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,ar,12_Loan_Credit_Agreement_AR.json,5.1,التزامات الطرف المتعاقد ب,5.1 التزامات الطرف المتعاقد ب بموجب هذه الاتفاقية مكفولة من قبل شركة Trailhead Holdings Inc.، الطرف الطرف المتعاقد ب أ الأم للمقترض، بموجب اتفاقية كفالة منفصلة مبرمة بالتزامن مع هذه الاتفاقية.,guarantee,guarantee,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""GUARANTEE_SUPPORT""]","[{""mechanism"": ""GUARANTEE_SUPPORT"", ""actor"": """", ""object_or_scope"": ""التزامات الطرف المتعاقد ب بموجب هذه الاتفاقية مكفولة من قبل شركة Trailhead Holdings Inc.، الطرف الطرف المتعاقد ب أ الأم للمقترض، بموجب اتفاقية كفالة منفصلة مبرمة بالتزامن مع هذه الاتفاقية."", ""source_span"": {""mechanism"": ""GUARANTEE_SUPPORT"", ""start"": 4, ""end"": 192, ""text"": ""التزامات الطرف المتعاقد ب بموجب هذه الاتفاقية مكفولة من قبل شركة Trailhead Holdings Inc.، الطرف الطرف المتعاقد ب أ الأم للمقترض، بموجب اتفاقية كفالة منفصلة مبرمة بالتزامن مع هذه الاتفاقية.""}}]",[],"[{""mechanism"": ""GUARANTEE_SUPPORT"", ""state"": ""GUARANTEED""}]",[],"[{""mechanism"": ""GUARANTEE_SUPPORT"", ""start"": 4, ""end"": 192, ""text"": ""التزامات الطرف المتعاقد ب بموجب هذه الاتفاقية مكفولة من قبل شركة Trailhead Holdings Inc.، الطرف الطرف المتعاقد ب أ الأم للمقترض، بموجب اتفاقية كفالة منفصلة مبرمة بالتزامن مع هذه الاتفاقية.""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,ar,06_Executive_Employment_Agreement_AR.json,4.2,الامتناع عن استقطاب الطرف الطرف المتعاقد ب بين,4.2 خلال مدة العمل ولمدة أربعة وعشرين (24) شهراً بعد انتهائه، تمتنع المديرة التنفيذية عن استقطاب أي موظف لدى الطرف الطرف المتعاقد ب أ للعمل.,employment,restrictive_covenants,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""NON_SOLICITATION_RESTRICTION""]","[{""mechanism"": ""NON_SOLICITATION_RESTRICTION"", ""actor"": """", ""object_or_scope"": ""تمتنع المديرة التنفيذية عن استقطاب أي موظف لدى الطرف الطرف المتعاقد ب أ للعمل."", ""source_span"": {""mechanism"": ""NON_SOLICITATION_RESTRICTION"", ""start"": 62, ""end"": 140, ""text"": ""تمتنع المديرة التنفيذية عن استقطاب أي موظف لدى الطرف الطرف المتعاقد ب أ للعمل.""}}]","[{""mechanism"": ""NON_SOLICITATION_RESTRICTION"", ""polarity"": ""PROHIBITED""}]",[],[],"[{""mechanism"": ""NON_SOLICITATION_RESTRICTION"", ""start"": 62, ""end"": 140, ""text"": ""تمتنع المديرة التنفيذية عن استقطاب أي موظف لدى الطرف الطرف المتعاقد ب أ للعمل.""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,ar,06_Executive_Employment_Agreement_AR.json,4.1,الامتناع عن المنافسة,4.1 خلال مدة العمل ولمدة ثمانية عشر (18) شهراً بعد انتهائه، تمتنع المديرة التنفيذية، بشكل مباشر أو غير مباشر، عن تقديم خدمات لأي جهة تنافس مباشرة برامج الطرف الطرف المتعاقد ب أ لعلاجات تحرير الجينات داخل الولايات المتحدة.,services,restrictive_covenants,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""NON_COMPETE_RESTRICTION""]","[{""mechanism"": ""NON_COMPETE_RESTRICTION"", ""actor"": """", ""object_or_scope"": ""تمتنع المديرة التنفيذية، بشكل مباشر أو غير مباشر، عن تقديم خدمات لأي جهة تنافس مباشرة برامج الطرف الطرف المتعاقد ب أ لعلاجات تحرير الجينات داخل الولايات المتحدة."", ""source_span"": {""mechanism"": ""NON_COMPETE_RESTRICTION"", ""start"": 60, ""end"": 221, ""text"": ""تمتنع المديرة التنفيذية، بشكل مباشر أو غير مباشر، عن تقديم خدمات لأي جهة تنافس مباشرة برامج الطرف الطرف المتعاقد ب أ لعلاجات تحرير الجينات داخل الولايات المتحدة.""}}]","[{""mechanism"": ""NON_COMPETE_RESTRICTION"", ""polarity"": ""PROHIBITED""}]",[],[],"[{""mechanism"": ""NON_COMPETE_RESTRICTION"", ""start"": 60, ""end"": 221, ""text"": ""تمتنع المديرة التنفيذية، بشكل مباشر أو غير مباشر، عن تقديم خدمات لأي جهة تنافس مباشرة برامج الطرف الطرف المتعاقد ب أ لعلاجات تحرير الجينات داخل الولايات المتحدة.""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,ar,08_Procurement_Supply_Agreement_AR.json,1.1,أوامر الشراء,1.1 يقدم الطرف الطرف المتعاقد ب أ أوامر الشراء قبل ستين (60) يوماً على الأقل من تاريخ التسليم المطلوب. يسلم المورد بضائع مطابقة للمواصفات في التواريخ المحددة في كل أمر شراء مقبول.,delivery,delivery,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""DELIVERY_OBLIGATION""]","[{""mechanism"": ""DELIVERY_OBLIGATION"", ""actor"": """", ""object_or_scope"": ""يسلم المورد بضائع مطابقة للمواصفات في التواريخ المحددة في كل أمر شراء مقبول."", ""source_span"": {""mechanism"": ""DELIVERY_OBLIGATION"", ""start"": 103, ""end"": 179, ""text"": ""يسلم المورد بضائع مطابقة للمواصفات في التواريخ المحددة في كل أمر شراء مقبول.""}}]","[{""mechanism"": ""DELIVERY_OBLIGATION"", ""polarity"": ""REQUIRED""}]",[],[],"[{""mechanism"": ""DELIVERY_OBLIGATION"", ""start"": 103, ""end"": 179, ""text"": ""يسلم المورد بضائع مطابقة للمواصفات في التواريخ المحددة في كل أمر شراء مقبول.""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,ar,06_Executive_Employment_Agreement_AR.json,2.1,الراتب الأساسي,"2.1 تدفع الطرف الطرف المتعاقد ب أ للمديرة التنفيذية راتباً أساسياً سنوياً قدره 410,000 دولار، يُدفع وفقاً لممارسات الرواتب المعتادة للشركة، رهناً بمراجعة سنوية من مجلس الإدارة.",corporate_governance,payment,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""PAYMENT_OBLIGATION"", ""BASE_COMPENSATION""]","[{""mechanism"": ""PAYMENT_OBLIGATION"", ""actor"": """", ""object_or_scope"": ""تدفع الطرف الطرف المتعاقد ب أ للمديرة التنفيذية راتباً أساسياً سنوياً قدره 410,000 دولار، يُدفع وفقاً لممارسات الرواتب المعتادة للشركة، رهناً بمراجعة سنوية من مجلس الإدارة."", ""source_span"": {""mechanism"": ""PAYMENT_OBLIGATION"", ""start"": 4, ""end"": 176, ""text"": ""تدفع الطرف الطرف المتعاقد ب أ للمديرة التنفيذية راتباً أساسياً سنوياً قدره 410,000 دولار، يُدفع وفقاً لممارسات الرواتب المعتادة للشركة، رهناً بمراجعة سنوية من مجلس الإدارة.""}}, {""mechanism"": ""BASE_COMPENSATION"", ""actor"": """", ""object_or_scope"": ""راتباً أساسياً سنوياً قدره 410,000 دولار، يُدفع وفقاً لممارسات الرواتب المعتادة للشركة، رهناً بمراجعة سنوية من مجلس الإدارة."", ""source_span"": {""mechanism"": ""BASE_COMPENSATION"", ""start"": 52, ""end"": 176, ""text"": ""راتباً أساسياً سنوياً قدره 410,000 دولار، يُدفع وفقاً لممارسات الرواتب المعتادة للشركة، رهناً بمراجعة سنوية من مجلس الإدارة.""}}]","[{""mechanism"": ""PAYMENT_OBLIGATION"", ""polarity"": ""REQUIRED""}]",[],[],"[{""mechanism"": ""PAYMENT_OBLIGATION"", ""start"": 4, ""end"": 176, ""text"": ""تدفع الطرف الطرف المتعاقد ب أ للمديرة التنفيذية راتباً أساسياً سنوياً قدره 410,000 دولار، يُدفع وفقاً لممارسات الرواتب المعتادة للشركة، رهناً بمراجعة سنوية من مجلس الإدارة.""}, {""mechanism"": ""BASE_COMPENSATION"", ""start"": 52, ""end"": 176, ""text"": ""راتباً أساسياً سنوياً قدره 410,000 دولار، يُدفع وفقاً لممارسات الرواتب المعتادة للشركة، رهناً بمراجعة سنوية من مجلس الإدارة.""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,ar,14_Shareholders_Agreement_AR.json,2.1,حق الشراء,2.1 يحق للمستثمر شراء حصته التناسبية من أي أوراق مالية جديدة تصدرها الطرف الطرف المتعاقد ب أ، رهناً بالاستثناءات المعتادة لإصدارات خطط الحوافز، والاستحواذات، وإصدارات الطرح العام الأولي المؤهل.,anti_dilution_preemptive_rights,anti_dilution_preemptive_rights,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""PREEMPTIVE_RIGHT""]","[{""mechanism"": ""PREEMPTIVE_RIGHT"", ""actor"": """", ""object_or_scope"": ""يحق للمستثمر شراء حصته التناسبية من أي أوراق مالية جديدة تصدرها الطرف الطرف المتعاقد ب أ، رهناً بالاستثناءات المعتادة لإصدارات خطط الحوافز، والاستحواذات، وإصدارات الطرح العام الأولي المؤهل."", ""source_span"": {""mechanism"": ""PREEMPTIVE_RIGHT"", ""start"": 4, ""end"": 193, ""text"": ""يحق للمستثمر شراء حصته التناسبية من أي أوراق مالية جديدة تصدرها الطرف الطرف المتعاقد ب أ، رهناً بالاستثناءات المعتادة لإصدارات خطط الحوافز، والاستحواذات، وإصدارات الطرح العام الأولي المؤهل.""}}]","[{""mechanism"": ""PREEMPTIVE_RIGHT"", ""polarity"": ""RIGHT""}]",[],[],"[{""mechanism"": ""PREEMPTIVE_RIGHT"", ""start"": 4, ""end"": 193, ""text"": ""يحق للمستثمر شراء حصته التناسبية من أي أوراق مالية جديدة تصدرها الطرف الطرف المتعاقد ب أ، رهناً بالاستثناءات المعتادة لإصدارات خطط الحوافز، والاستحواذات، وإصدارات الطرح العام الأولي المؤهل.""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,ar,14_Shareholders_Agreement_AR.json,3.2,حق التنازل المشترك,"3.2 إذا اقترح أحد المؤسسين تحويل أسهم تمثل أكثر من 5% من رأس المال القائم للشركة، يحق للمستثمر المشاركة في هذا البيع بنفس الشروط (""حق التنازل المشترك"").",assignment,share_transfer_rights,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""TAG_ALONG_RIGHT""]","[{""mechanism"": ""TAG_ALONG_RIGHT"", ""actor"": """", ""object_or_scope"": ""يحق للمستثمر المشاركة في هذا البيع بنفس الشروط (\""حق التنازل المشترك\"")."", ""source_span"": {""mechanism"": ""TAG_ALONG_RIGHT"", ""start"": 82, ""end"": 152, ""text"": ""يحق للمستثمر المشاركة في هذا البيع بنفس الشروط (\""حق التنازل المشترك\"").""}}]","[{""mechanism"": ""TAG_ALONG_RIGHT"", ""polarity"": ""RIGHT""}]",[],"[{""role"": ""PERCENTAGE_THRESHOLD_OR_RATE"", ""start"": 51, ""end"": 56, ""text"": ""5% من""}]","[{""mechanism"": ""TAG_ALONG_RIGHT"", ""start"": 82, ""end"": 152, ""text"": ""يحق للمستثمر المشاركة في هذا البيع بنفس الشروط (\""حق التنازل المشترك\"").""}]",True,,[],[],[],[],[],[]
